collectionAssignmentId;collectorName;producerName;collectionDate;pointName;volumen
12735;Benjamin Kim;Jessica Taylor;4/6/2023;Indianapolis;471
12736;Samantha Lee;Jessica Taylor;4/6/2023;Philadelphia;579
12737;Thomas Martinez;Jessica Taylor;4/6/2023;Orlando;117
12738;Sophia Nguyen;Jessica Taylor;4/6/2023;Kansas City;522
12739;William Rodriguez;Jessica Taylor;4/6/2023;San Francisco;258
12740;Emily Chen;Jessica Taylor;4/6/2023;Atlanta;394
12741;Avery Brown;Jessica Taylor;4/6/2023;Atlanta;345
12742;Thomas Martinez;Jessica Taylor;4/6/2023;Indianapolis;126
12743;Benjamin Kim;Jessica Taylor;4/6/2023;Philadelphia;389
12744;William Rodriguez;Jessica Taylor;4/6/2023;Atlanta;302
12745;Robert Johnson;Jessica Taylor;4/6/2023;Kansas City;321
12746;Lucas Wong;Jessica Taylor;4/6/2023;Houston;317
12747;Ethan Wilson;Jessica Taylor;4/6/2023;Miami;716
12748;Jane Doe;Jessica Taylor;4/6/2023;Philadelphia;890
12749;Benjamin Kim;Jessica Taylor;4/6/2023;Chicago;156
12750;Benjamin Kim;Jessica Taylor;4/6/2023;Orlando;603
12751;John Smith;Jessica Taylor;4/6/2023;Washington, D.C.;198
12752;Jane Doe;Jessica Taylor;4/6/2023;Washington, D.C.;919
12753;Sophia Nguyen;Jessica Taylor;4/6/2023;Indianapolis;632
12754;Isabella Jackson;Jessica Taylor;4/6/2023;Washington, D.C.;897
12755;John Smith;Jessica Taylor;4/6/2023;Boston;237
12756;Emily Chen;Jessica Taylor;4/6/2023;Philadelphia;474
12757;Ethan Wilson;Jessica Taylor;4/6/2023;Indianapolis;7
12758;Michael Kim;Jessica Taylor;4/6/2023;Philadelphia;942
12759;Ethan Wilson;Jessica Taylor;4/6/2023;Boston;624
12760;John Smith;Jessica Taylor;4/6/2023;Miami;78
12761;Emily Chen;Jessica Taylor;4/6/2023;Washington, D.C.;299
12762;William Rodriguez;Jessica Taylor;4/6/2023;Chicago;690
12763;Olivia Davis;Jessica Taylor;4/6/2023;Los Angeles;737
12764;Jane Doe;Jessica Taylor;4/6/2023;Los Angeles;694
12765;Sophia Nguyen;Jessica Taylor;4/6/2023;Los Angeles;351
12766;Jane Doe;Jessica Taylor;4/6/2023;Los Angeles;417
12767;Lucas Wong;Jessica Taylor;4/6/2023;Philadelphia;125
12768;Avery Brown;Jessica Taylor;4/6/2023;San Francisco;144
12769;Robert Johnson;Jessica Taylor;4/6/2023;Boston;199
12770;Sophia Nguyen;Jessica Taylor;4/6/2023;Houston;847
12771;William Rodriguez;Jessica Taylor;4/6/2023;Kansas City;835
12772;Samantha Lee;Jessica Taylor;4/6/2023;Philadelphia;582
12773;Thomas Martinez;Jessica Taylor;4/6/2023;Indianapolis;95
12774;Thomas Martinez;Jessica Taylor;4/6/2023;Miami;613
12775;Lucas Wong;Jessica Taylor;4/6/2023;Seattle;849
12776;Benjamin Kim;Jessica Taylor;4/6/2023;Kansas City;544
12777;Michael Kim;Jessica Taylor;4/6/2023;Kansas City;348
12778;Michael Kim;Jessica Taylor;4/6/2023;Indianapolis;578
12779;Ethan Wilson;Jessica Taylor;4/6/2023;Atlanta;670
12780;Robert Johnson;Jessica Taylor;4/6/2023;Miami;503
12781;Olivia Davis;Jessica Taylor;4/6/2023;Orlando;90
12782;Sophia Nguyen;Jessica Taylor;4/6/2023;Denver;71
12783;Ethan Wilson;Jessica Taylor;4/6/2023;Kansas City;577
12784;John Smith;Jessica Taylor;4/6/2023;Orlando;964
12785;Robert Johnson;Jessica Taylor;4/6/2023;Philadelphia;21
12786;Emily Chen;Jessica Taylor;4/6/2023;Boston;975
12787;Lucas Wong;Jessica Taylor;4/6/2023;Boston;16
12788;Sophia Nguyen;Jessica Taylor;4/6/2023;Seattle;7
12789;Jane Doe;Jessica Taylor;4/6/2023;Denver;247
12790;Olivia Davis;Jessica Taylor;4/6/2023;Washington, D.C.;845
12791;John Smith;Jessica Taylor;4/6/2023;San Francisco;52
12792;Samantha Lee;Jessica Taylor;4/6/2023;Kansas City;920
12793;Michael Kim;Jessica Taylor;4/6/2023;Kansas City;542
12794;Samantha Lee;Jessica Taylor;4/6/2023;Seattle;519
12795;Emily Chen;Jessica Taylor;4/6/2023;Denver;781
12796;Michael Kim;Jessica Taylor;4/6/2023;Washington, D.C.;191
12797;William Rodriguez;Jessica Taylor;4/6/2023;San Francisco;312
12798;Isabella Jackson;Jessica Taylor;4/6/2023;Chicago;684
12799;Jane Doe;Jessica Taylor;4/6/2023;New York;826
12800;Olivia Davis;Jessica Taylor;4/6/2023;Miami;869
12801;Ethan Wilson;Jessica Taylor;4/6/2023;New York;793
12802;Lucas Wong;Jessica Taylor;4/6/2023;Seattle;948
12803;Robert Johnson;Jessica Taylor;4/6/2023;Boston;533
12804;Benjamin Kim;Jessica Taylor;4/6/2023;Seattle;747
12805;Ethan Wilson;Jessica Taylor;4/6/2023;Los Angeles;96
12806;Jane Doe;Jessica Taylor;4/6/2023;Denver;326
12807;Lucas Wong;Jessica Taylor;4/6/2023;San Francisco;514
12808;Thomas Martinez;Jessica Taylor;4/6/2023;San Francisco;348
12809;Sophia Nguyen;Jessica Taylor;4/6/2023;Washington, D.C.;894
12810;Robert Johnson;Jessica Taylor;4/6/2023;Miami;594
12811;William Rodriguez;Jessica Taylor;4/6/2023;Denver;0
12812;Jane Doe;Jessica Taylor;4/6/2023;Boston;433
12813;William Rodriguez;Jessica Taylor;4/6/2023;Philadelphia;46
12814;Lucas Wong;Jessica Taylor;4/6/2023;Orlando;76
12815;Emily Chen;Jessica Taylor;4/6/2023;New York;427
12816;Isabella Jackson;Jessica Taylor;4/6/2023;Miami;331
12817;John Smith;Jessica Taylor;4/6/2023;Miami;360
12818;Benjamin Kim;Jessica Taylor;4/6/2023;Orlando;822
12819;Thomas Martinez;Jessica Taylor;4/6/2023;Boston;339
12820;Isabella Jackson;Jessica Taylor;4/6/2023;Houston;827
12821;Avery Brown;Jessica Taylor;4/6/2023;Washington, D.C.;99
12822;Lucas Wong;Jessica Taylor;4/6/2023;New York;371
12823;Benjamin Kim;Jessica Taylor;4/6/2023;New York;499
12824;Robert Johnson;Jessica Taylor;4/6/2023;Chicago;412
12825;Olivia Davis;Jessica Taylor;4/6/2023;Chicago;260
12826;Michael Kim;Jessica Taylor;4/6/2023;Atlanta;521
12827;Avery Brown;Jessica Taylor;4/6/2023;Indianapolis;354
12828;Samantha Lee;Jessica Taylor;4/6/2023;New York;841
12829;John Smith;Jessica Taylor;4/6/2023;Boston;914
12830;Jane Doe;Jessica Taylor;4/6/2023;Boston;60
12831;Thomas Martinez;Jessica Taylor;4/6/2023;Houston;696
12832;Isabella Jackson;Jessica Taylor;4/6/2023;Chicago;688
12833;Avery Brown;Jessica Taylor;4/6/2023;Atlanta;321
12834;Jane Doe;Jessica Taylor;4/6/2023;San Francisco;24
12835;Samantha Lee;Jessica Taylor;4/6/2023;Orlando;537
12836;William Rodriguez;Jessica Taylor;4/6/2023;Washington, D.C.;920
12837;Lucas Wong;Jessica Taylor;4/6/2023;Philadelphia;931
12838;Samantha Lee;Jessica Taylor;4/6/2023;San Francisco;964
12839;Samantha Lee;Jessica Taylor;4/6/2023;Atlanta;156
12840;John Smith;Jessica Taylor;4/6/2023;Philadelphia;729
12841;Robert Johnson;Jessica Taylor;4/6/2023;Chicago;229
12842;Robert Johnson;Jessica Taylor;4/6/2023;Boston;987
12843;Jane Doe;Jessica Taylor;4/6/2023;Kansas City;396
12844;Ethan Wilson;Jessica Taylor;4/6/2023;Washington, D.C.;704
12845;Jane Doe;Jessica Taylor;4/6/2023;Boston;799
12846;John Smith;Jessica Taylor;4/6/2023;Houston;664
12847;Olivia Davis;Jessica Taylor;4/6/2023;Chicago;815
12848;Sophia Nguyen;Jessica Taylor;4/6/2023;Orlando;913
12849;Sophia Nguyen;Jessica Taylor;4/6/2023;Indianapolis;417
12850;Isabella Jackson;Jessica Taylor;4/6/2023;Seattle;747
12851;Benjamin Kim;Jessica Taylor;4/6/2023;Philadelphia;209
12852;Jane Doe;Jessica Taylor;4/6/2023;Philadelphia;0
12853;Sophia Nguyen;Jessica Taylor;4/6/2023;Kansas City;207
12854;Samantha Lee;Jessica Taylor;4/6/2023;New York;972
12855;William Rodriguez;Jessica Taylor;4/6/2023;Indianapolis;476
12856;Jane Doe;Jessica Taylor;4/6/2023;Los Angeles;715
12857;Olivia Davis;Jessica Taylor;4/6/2023;Seattle;367
12858;Michael Kim;Jessica Taylor;4/6/2023;Miami;485
12859;Ethan Wilson;Jessica Taylor;4/6/2023;New York;421
12860;Olivia Davis;Jessica Taylor;4/6/2023;Atlanta;288
12861;Michael Kim;Jessica Taylor;4/6/2023;New York;667
12862;Michael Kim;Jessica Taylor;4/6/2023;San Francisco;590
12863;Avery Brown;Jessica Taylor;4/6/2023;Miami;163
12864;Robert Johnson;Jessica Taylor;4/6/2023;New York;25
12865;Michael Kim;Jessica Taylor;4/6/2023;Atlanta;523
12866;John Smith;Jessica Taylor;4/6/2023;New York;146
12867;Avery Brown;Jessica Taylor;4/6/2023;Boston;762
12868;Ethan Wilson;Jessica Taylor;4/6/2023;Seattle;810
12869;Olivia Davis;Jessica Taylor;4/6/2023;Seattle;926
12870;Sophia Nguyen;Jessica Taylor;4/6/2023;Denver;941
12871;Ethan Wilson;Jessica Taylor;4/6/2023;Seattle;794
12872;Jane Doe;Jessica Taylor;4/6/2023;Boston;560
12873;Robert Johnson;Jessica Taylor;4/6/2023;Chicago;131
12874;Jane Doe;Jessica Taylor;4/6/2023;Philadelphia;934
12875;Robert Johnson;Jessica Taylor;4/6/2023;Chicago;126
12876;Jane Doe;Jessica Taylor;4/6/2023;Boston;862
12877;Ethan Wilson;Jessica Taylor;4/6/2023;Washington, D.C.;611
12878;Ethan Wilson;Jessica Taylor;4/6/2023;Chicago;969
12879;Robert Johnson;Jessica Taylor;4/6/2023;Boston;278
12880;Jane Doe;Jessica Taylor;4/6/2023;Atlanta;533
12881;Samantha Lee;Jessica Taylor;4/6/2023;Kansas City;812
12882;Michael Kim;Jessica Taylor;4/6/2023;Boston;276
12883;Emily Chen;Jessica Taylor;4/6/2023;Houston;414
12884;William Rodriguez;Jessica Taylor;4/6/2023;Kansas City;838
12885;Samantha Lee;Jessica Taylor;4/6/2023;New York;139
12886;John Smith;Jessica Taylor;4/6/2023;Los Angeles;364
12887;Jane Doe;Jessica Taylor;4/6/2023;Indianapolis;736
12888;Sophia Nguyen;Jessica Taylor;4/6/2023;Indianapolis;650
12889;Robert Johnson;Jessica Taylor;4/6/2023;San Francisco;605
12890;Benjamin Kim;Jessica Taylor;4/6/2023;Miami;622
12891;Michael Kim;Jessica Taylor;4/6/2023;Miami;99
12892;Olivia Davis;Jessica Taylor;4/6/2023;Indianapolis;957
12893;Sophia Nguyen;Jessica Taylor;4/6/2023;Denver;989
12894;Robert Johnson;Jessica Taylor;4/6/2023;Miami;195
12895;Olivia Davis;Jessica Taylor;4/6/2023;Atlanta;413
12896;Thomas Martinez;Jessica Taylor;4/6/2023;Denver;633
12897;Emily Chen;Jessica Taylor;4/6/2023;Los Angeles;933
12898;Michael Kim;Jessica Taylor;4/6/2023;Denver;592
12899;William Rodriguez;Jessica Taylor;4/6/2023;Orlando;973
12900;Samantha Lee;Jessica Taylor;4/6/2023;Houston;681
12901;Thomas Martinez;Jessica Taylor;4/6/2023;Boston;570
12902;Sophia Nguyen;Jessica Taylor;4/6/2023;San Francisco;540
12903;Lucas Wong;Jessica Taylor;4/6/2023;Atlanta;456
12904;Isabella Jackson;Jessica Taylor;4/6/2023;Kansas City;187
12905;Thomas Martinez;Jessica Taylor;4/6/2023;Seattle;924
12906;Sophia Nguyen;Jessica Taylor;4/6/2023;Miami;31
12907;Michael Kim;Jessica Taylor;4/6/2023;Boston;145
12908;Ethan Wilson;Jessica Taylor;4/6/2023;Washington, D.C.;484
12909;Robert Johnson;Jessica Taylor;4/6/2023;Atlanta;861
12910;William Rodriguez;Jessica Taylor;4/6/2023;Los Angeles;844
12911;Olivia Davis;Jessica Taylor;4/6/2023;Miami;236
12912;Avery Brown;Jessica Taylor;4/6/2023;Houston;386
12913;Ethan Wilson;Jessica Taylor;4/6/2023;Miami;25
12914;Robert Johnson;Jessica Taylor;4/6/2023;Atlanta;324
12915;Ethan Wilson;Jessica Taylor;4/6/2023;Kansas City;342
12916;Lucas Wong;Jessica Taylor;4/6/2023;Miami;803
12917;Emily Chen;Jessica Taylor;4/6/2023;Boston;699
12918;Thomas Martinez;Jessica Taylor;4/6/2023;Atlanta;386
12919;Olivia Davis;Jessica Taylor;4/6/2023;New York;786
12920;Thomas Martinez;Jessica Taylor;4/6/2023;Boston;65
12921;Benjamin Kim;Jessica Taylor;4/6/2023;Orlando;577
12922;Thomas Martinez;Jessica Taylor;4/6/2023;Orlando;112
12923;Jane Doe;Jessica Taylor;4/6/2023;Seattle;907
12924;Jane Doe;Jessica Taylor;4/6/2023;Kansas City;370
12925;Isabella Jackson;Jessica Taylor;4/6/2023;San Francisco;541
12926;Emily Chen;Jessica Taylor;4/6/2023;Indianapolis;415
12927;Emily Chen;Jessica Taylor;4/6/2023;Denver;708
12928;Lucas Wong;Jessica Taylor;4/6/2023;Philadelphia;565
12929;Ethan Wilson;Jessica Taylor;4/6/2023;Washington, D.C.;192
12930;Samantha Lee;Jessica Taylor;4/6/2023;Denver;548
12931;Samantha Lee;Jessica Taylor;4/6/2023;Denver;811
12932;Ethan Wilson;Jessica Taylor;4/6/2023;Kansas City;300
12933;William Rodriguez;Jessica Taylor;4/6/2023;Seattle;975
12934;Olivia Davis;Jessica Taylor;4/6/2023;Seattle;300
12935;Emily Chen;Jessica Taylor;4/6/2023;Chicago;273
12936;Lucas Wong;Jessica Taylor;4/6/2023;Los Angeles;329
12937;Emily Chen;Jessica Taylor;4/6/2023;Philadelphia;862
12938;Jane Doe;Jessica Taylor;4/6/2023;Philadelphia;145
12939;John Smith;Jessica Taylor;4/6/2023;Boston;33
12940;Robert Johnson;Jessica Taylor;4/6/2023;Kansas City;144
12941;Benjamin Kim;Jessica Taylor;4/6/2023;Seattle;20
12942;Robert Johnson;Jessica Taylor;4/6/2023;Philadelphia;193
12943;Ethan Wilson;Jessica Taylor;4/6/2023;Orlando;931
12944;Isabella Jackson;Jessica Taylor;4/6/2023;Houston;712
12945;Sophia Nguyen;Jessica Taylor;4/6/2023;Kansas City;914
12946;Emily Chen;Jessica Taylor;4/6/2023;Miami;509
12947;Michael Kim;Jessica Taylor;4/6/2023;Houston;982
12948;Michael Kim;Jessica Taylor;4/6/2023;San Francisco;119
12949;Benjamin Kim;Jessica Taylor;4/6/2023;Indianapolis;451
12950;William Rodriguez;Jessica Taylor;4/6/2023;San Francisco;737
12951;William Rodriguez;Jessica Taylor;4/6/2023;Houston;28
12952;Thomas Martinez;Jessica Taylor;4/6/2023;Philadelphia;141
12953;John Smith;Jessica Taylor;4/6/2023;Indianapolis;211
12954;Benjamin Kim;Jessica Taylor;4/6/2023;Denver;201
12955;Jane Doe;Jessica Taylor;4/6/2023;Washington, D.C.;165
12956;Robert Johnson;Jessica Taylor;4/6/2023;Philadelphia;106
12957;Sophia Nguyen;Jessica Taylor;4/6/2023;Indianapolis;449
12958;Benjamin Kim;Jessica Taylor;4/6/2023;Washington, D.C.;195
12959;Lucas Wong;Jessica Taylor;4/6/2023;Houston;955
12960;Thomas Martinez;Jessica Taylor;4/6/2023;Indianapolis;678
12961;William Rodriguez;Jessica Taylor;4/6/2023;Los Angeles;578
12962;Robert Johnson;Jessica Taylor;4/6/2023;Houston;260
12963;Emily Chen;Jessica Taylor;4/6/2023;Houston;354
12964;Benjamin Kim;Jessica Taylor;4/6/2023;Seattle;298
12965;Thomas Martinez;Jessica Taylor;4/6/2023;Los Angeles;854
12966;Benjamin Kim;Jessica Taylor;4/6/2023;Denver;107
12967;Avery Brown;Jessica Taylor;4/6/2023;San Francisco;741
12968;Avery Brown;Jessica Taylor;4/6/2023;Washington, D.C.;743
12969;Benjamin Kim;Jessica Taylor;4/6/2023;Atlanta;511
12970;Emily Chen;Jessica Taylor;4/6/2023;Chicago;209
12971;Sophia Nguyen;Jessica Taylor;4/6/2023;Orlando;585
12972;Olivia Davis;Jessica Taylor;4/6/2023;Philadelphia;288
12973;Olivia Davis;Jessica Taylor;4/6/2023;Philadelphia;986
12974;William Rodriguez;Jessica Taylor;4/6/2023;Atlanta;356
12975;Samantha Lee;Jessica Taylor;4/6/2023;Orlando;451
12976;Lucas Wong;Jessica Taylor;4/6/2023;Los Angeles;775
12977;Isabella Jackson;Jessica Taylor;4/6/2023;Miami;1
12978;Avery Brown;Jessica Taylor;4/6/2023;Chicago;750
12979;Isabella Jackson;Jessica Taylor;4/6/2023;Denver;739
12980;Samantha Lee;Jessica Taylor;4/6/2023;Houston;406
12981;William Rodriguez;Jessica Taylor;4/6/2023;Seattle;276
12982;William Rodriguez;Jessica Taylor;4/6/2023;Boston;624
12983;Jane Doe;Jessica Taylor;4/6/2023;San Francisco;127
12984;Michael Kim;Jessica Taylor;4/6/2023;Houston;91
12985;Olivia Davis;Jessica Taylor;4/6/2023;Boston;57
12986;Emily Chen;Jessica Taylor;4/6/2023;Miami;103
12987;John Smith;Jessica Taylor;4/6/2023;Orlando;22
12988;Samantha Lee;Jessica Taylor;4/6/2023;Miami;83
12989;Ethan Wilson;Jessica Taylor;4/6/2023;San Francisco;460
12990;Sophia Nguyen;Jessica Taylor;4/6/2023;Seattle;660
12991;William Rodriguez;Jessica Taylor;4/6/2023;Seattle;944
12992;Ethan Wilson;Jessica Taylor;4/6/2023;Boston;139
12993;Sophia Nguyen;Jessica Taylor;4/6/2023;Philadelphia;504
12994;William Rodriguez;Jessica Taylor;4/6/2023;Houston;464
12995;Isabella Jackson;Jessica Taylor;4/6/2023;Washington, D.C.;673
12996;Thomas Martinez;Jessica Taylor;4/6/2023;Miami;267
12997;Avery Brown;Jessica Taylor;4/6/2023;Washington, D.C.;377
12998;Isabella Jackson;Jessica Taylor;4/6/2023;Atlanta;627
12999;Avery Brown;Jessica Taylor;4/6/2023;Houston;131
13000;John Smith;Jessica Taylor;4/6/2023;Atlanta;425
13001;Olivia Davis;Daniel Martinez;4/6/2023;Miami;224
13002;Lucas Wong;Daniel Martinez;4/6/2023;Miami;818
13003;Sophia Nguyen;Daniel Martinez;4/6/2023;Washington, D.C.;480
13004;Robert Johnson;Daniel Martinez;4/6/2023;Washington, D.C.;143
13005;Samantha Lee;Daniel Martinez;4/6/2023;Seattle;945
13006;Benjamin Kim;Daniel Martinez;4/6/2023;Atlanta;414
13007;Thomas Martinez;Daniel Martinez;4/6/2023;Seattle;409
13008;Avery Brown;Daniel Martinez;4/6/2023;Boston;341
13009;Lucas Wong;Daniel Martinez;4/6/2023;Philadelphia;417
13010;Jane Doe;Daniel Martinez;4/6/2023;Miami;889
13011;Robert Johnson;Daniel Martinez;4/6/2023;Houston;269
13012;Michael Kim;Daniel Martinez;4/6/2023;Boston;392
13013;Michael Kim;Daniel Martinez;4/6/2023;Atlanta;231
13014;William Rodriguez;Daniel Martinez;4/6/2023;New York;226
13015;Michael Kim;Daniel Martinez;4/6/2023;Los Angeles;47
13016;John Smith;Daniel Martinez;4/6/2023;Washington, D.C.;386
13017;Isabella Jackson;Daniel Martinez;4/6/2023;New York;680
13018;John Smith;Daniel Martinez;4/6/2023;Atlanta;532
13019;Emily Chen;Daniel Martinez;4/6/2023;Denver;635
13020;Michael Kim;Daniel Martinez;4/6/2023;Orlando;827
13021;Thomas Martinez;Daniel Martinez;4/6/2023;Chicago;847
13022;Robert Johnson;Daniel Martinez;4/6/2023;Boston;397
13023;Avery Brown;Daniel Martinez;4/6/2023;Indianapolis;362
13024;William Rodriguez;Daniel Martinez;4/6/2023;Seattle;888
13025;Jane Doe;Daniel Martinez;4/6/2023;Indianapolis;333
13026;Benjamin Kim;Daniel Martinez;4/6/2023;Boston;911
13027;Benjamin Kim;Daniel Martinez;4/6/2023;Orlando;35
13028;William Rodriguez;Daniel Martinez;4/6/2023;New York;395
13029;Samantha Lee;Daniel Martinez;4/6/2023;New York;242
13030;William Rodriguez;Daniel Martinez;4/6/2023;Indianapolis;68
13031;Robert Johnson;Daniel Martinez;4/6/2023;Atlanta;331
13032;Olivia Davis;Daniel Martinez;4/6/2023;Atlanta;524
13033;William Rodriguez;Daniel Martinez;4/6/2023;San Francisco;236
13034;Avery Brown;Daniel Martinez;4/6/2023;Los Angeles;925
13035;Sophia Nguyen;Daniel Martinez;4/6/2023;Atlanta;850
13036;Sophia Nguyen;Daniel Martinez;4/6/2023;Boston;858
13037;Olivia Davis;Daniel Martinez;4/6/2023;Washington, D.C.;672
13038;Michael Kim;Daniel Martinez;4/6/2023;Atlanta;351
13039;Avery Brown;Daniel Martinez;4/6/2023;Los Angeles;697
13040;Robert Johnson;Daniel Martinez;4/6/2023;San Francisco;172
13041;William Rodriguez;Daniel Martinez;4/6/2023;New York;339
13042;Samantha Lee;Daniel Martinez;4/6/2023;Atlanta;766
13043;Lucas Wong;Daniel Martinez;4/6/2023;Denver;255
13044;Avery Brown;Daniel Martinez;4/6/2023;Los Angeles;234
13045;Samantha Lee;Daniel Martinez;4/6/2023;Los Angeles;500
13046;Michael Kim;Daniel Martinez;4/6/2023;Indianapolis;409
13047;Isabella Jackson;Daniel Martinez;4/6/2023;Washington, D.C.;191
13048;Samantha Lee;Daniel Martinez;4/6/2023;Houston;898
13049;John Smith;Daniel Martinez;4/6/2023;Indianapolis;952
13050;Olivia Davis;Daniel Martinez;4/6/2023;Boston;411
13051;William Rodriguez;Daniel Martinez;4/6/2023;Denver;189
13052;Robert Johnson;Daniel Martinez;4/6/2023;Seattle;760
13053;Samantha Lee;Daniel Martinez;4/6/2023;Washington, D.C.;961
13054;Jane Doe;Daniel Martinez;4/6/2023;Los Angeles;383
13055;William Rodriguez;Daniel Martinez;4/6/2023;Chicago;400
13056;Jane Doe;Daniel Martinez;4/6/2023;Los Angeles;48
13057;William Rodriguez;Daniel Martinez;4/6/2023;Denver;970
13058;Lucas Wong;Daniel Martinez;4/6/2023;Denver;370
13059;Sophia Nguyen;Daniel Martinez;4/6/2023;Seattle;260
13060;Emily Chen;Daniel Martinez;4/6/2023;Atlanta;920
13061;Lucas Wong;Daniel Martinez;4/6/2023;Philadelphia;386
13062;Isabella Jackson;Daniel Martinez;4/6/2023;Los Angeles;346
13063;William Rodriguez;Daniel Martinez;4/6/2023;Washington, D.C.;75
13064;Ethan Wilson;Daniel Martinez;4/6/2023;Atlanta;463
13065;Thomas Martinez;Daniel Martinez;4/6/2023;Denver;627
13066;Thomas Martinez;Daniel Martinez;4/6/2023;Indianapolis;442
13067;Avery Brown;Daniel Martinez;4/6/2023;Houston;697
13068;Emily Chen;Daniel Martinez;4/6/2023;Seattle;707
13069;Ethan Wilson;Daniel Martinez;4/6/2023;Philadelphia;889
13070;Jane Doe;Daniel Martinez;4/6/2023;Boston;781
13071;Ethan Wilson;Daniel Martinez;4/6/2023;Washington, D.C.;600
13072;Robert Johnson;Daniel Martinez;4/6/2023;Washington, D.C.;452
13073;John Smith;Daniel Martinez;4/6/2023;Orlando;277
13074;Ethan Wilson;Daniel Martinez;4/6/2023;Houston;735
13075;William Rodriguez;Daniel Martinez;4/6/2023;Seattle;473
13076;Benjamin Kim;Daniel Martinez;4/6/2023;New York;531
13077;Michael Kim;Daniel Martinez;4/6/2023;Washington, D.C.;470
13078;Sophia Nguyen;Daniel Martinez;4/6/2023;Atlanta;926
13079;Emily Chen;Daniel Martinez;4/6/2023;Denver;586
13080;Avery Brown;Daniel Martinez;4/6/2023;Kansas City;849
13081;Isabella Jackson;Daniel Martinez;4/6/2023;Houston;585
13082;Emily Chen;Daniel Martinez;4/6/2023;Miami;188
13083;Olivia Davis;Daniel Martinez;4/6/2023;Los Angeles;547
13084;Benjamin Kim;Daniel Martinez;4/6/2023;Kansas City;586
13085;Thomas Martinez;Daniel Martinez;4/6/2023;Kansas City;729
13086;Avery Brown;Daniel Martinez;4/6/2023;Los Angeles;207
13087;Samantha Lee;Daniel Martinez;4/6/2023;Los Angeles;818
13088;Benjamin Kim;Daniel Martinez;4/6/2023;San Francisco;583
13089;Samantha Lee;Daniel Martinez;4/6/2023;San Francisco;89
13090;Sophia Nguyen;Daniel Martinez;4/6/2023;Chicago;753
13091;William Rodriguez;Daniel Martinez;4/6/2023;Chicago;87
13092;Emily Chen;Daniel Martinez;4/6/2023;Chicago;882
13093;Avery Brown;Daniel Martinez;4/6/2023;Philadelphia;785
13094;Michael Kim;Daniel Martinez;4/6/2023;Houston;1
13095;Samantha Lee;Daniel Martinez;4/6/2023;Kansas City;21
13096;Lucas Wong;Daniel Martinez;4/6/2023;Seattle;886
13097;Samantha Lee;Daniel Martinez;4/6/2023;Denver;41
13098;Thomas Martinez;Daniel Martinez;4/6/2023;Miami;289
13099;Sophia Nguyen;Daniel Martinez;4/6/2023;Boston;285
13100;Benjamin Kim;Daniel Martinez;4/6/2023;Indianapolis;790
13101;Sophia Nguyen;Daniel Martinez;4/6/2023;Seattle;300
13102;Olivia Davis;Daniel Martinez;4/6/2023;Philadelphia;269
13103;Samantha Lee;Daniel Martinez;4/6/2023;Denver;770
